Id,Query,Time,OriginalIntent,FinalIntent,OriginalScore,Nouns,Verbs,Response,ConversationId
69A7B7DA-F83F-495E-9385-A8DDC8A2E83D,I want to report a property serving food that is needing cleaning,30-Nov-22,LocalGov.Environ.PestControl.HygieneServices.Info,LocalGov.Environ.PestControl.HygieneServices.Info,0.16593494,property serving food cleaning properties serving foods cleaning ,report serve clean,,LwDFn2ocuyL6RkGzru1jsl-eu
8A7D0524-229F-4498-8905-C8041EDADBF8,5,30-Nov-22,Root.Hello,Root.Hello,0.5403972,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,KcDREmXYggm9fZ4d2Fi5Cp-eu
63766612-CE70-4334-A714-CB4E3B9958E2,Sharps bucket,30-Nov-22,Root.Hello,Root.Hello,0.07532938,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,7yKlPh7EM5ULrAvzsOBD8F-eu
2B8B7E7B-A780-4439-BF7A-F71C99EC14FA,Sharps box exchange,30-Nov-22,LocalGov.Waste.Clinical.Container.Sharps.Renew,LocalGov.Waste.Clinical.Container.Sharps.Renew,0.98479176,Sharps box exchange Sharps boxes exchanges Sharps-box-exchange,,{Carousel},7yKlPh7EM5ULrAvzsOBD8F-eu
04393F55-1824-43D8-84AA-53C7647ACE3F,Bye,30-Nov-22,Root.Hello,Root.Hello,0.5403972,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,1hjph7arX4pJPT94lm6HWY-eu
A8C79925-8977-4B07-81B0-437ECBFCFE7F,Car parked illegally on a street,30-Nov-22,LocalGov.Parking.Illegal.Report,LocalGov.Parking.Illegal.Report,0.9828836,Car street Cars streets ,,{Carousel},2TgwUMv64Zg78S7LKkAHDx-eu
FBB6D6B1-97D8-406D-8AD6-5FF9DC707FA6,Speak to someone,30-Nov-22,Base.Person.Transfer,Base.Person.Transfer,0.99921304,someone someone ,Speak,,1hjph7arX4pJPT94lm6HWY-eu
0395CBA4-3B4B-4850-BE8F-DA833AF191F7,"I have a fire, a free standing fire that might help",30-Nov-22,LocalGov.Housing.Keys.Lost.Report,LocalGov.Housing.Keys.Lost.Report,0.026820438,fire standing fires standing ,stand help,,APuuFlMRTK9GpoqkjKfZ6K-eu
5349D016-7C0A-4A82-847E-75B42FC317FC,I wish to make a complaint,30-Nov-22,Root.IWantTo,Root.IWantTo,0.8399273,complaint complaints ,wish make,,9DyMKDTqX6n2jW04bx5krb-eu
9205D29C-0980-4195-ADEB-08449E734EA9,Parking restrictions,30-Nov-22,LocalGov.Parking.Illegal.Report,LocalGov.Parking.Illegal.Report,0.62782925,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,7NYCcjTsVDG1ba1BkfyaiJ-eu
D84BADA3-DD1E-4A9F-8E50-EF14CAC70E81,How can I get my parking removal,30-Nov-22,LocalGov.Parking.Fine.Lost.Report,LocalGov.Parking.Fine.Lost.Report,0.18871291,parking removal parking removals parking-removal,get park,,7NYCcjTsVDG1ba1BkfyaiJ-eu
0DE78CE6-7C2B-4270-98C0-ADF63B3FF333,Housing allocations,30-Nov-22,LocalGov.Housing.Repairs.Cancel,LocalGov.Housing.Repairs.Cancel,0.6523775,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,G7NW4i0wDAI38Fg4ZNFmbR-eu
9852E8CA-A7E9-4583-B604-D3AABDF0795C,Housing,30-Nov-22,LocalGov.Housing.Repairs.Cancel,LocalGov.Housing.Repairs.Cancel,0.7818172,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,G7NW4i0wDAI38Fg4ZNFmbR-eu
8FE8FB54-8D57-41A8-9AF2-76F2BD8E5CF1,Ohh God housing unication team,30-Nov-22,LocalGov.Housing.Repairs.Cancel,LocalGov.Housing.Repairs.Cancel,0.06318663,God housing unication team Gods housing unications teams Ohh-God-housing-unication-team,house,,G7NW4i0wDAI38Fg4ZNFmbR-eu
D9428C90-2BD6-488B-A423-7EAC4B731CF8,How do I cancel my council tax,30-Nov-22,LocalGov.CouncilTax.Discount.Cancel,LocalGov.CouncilTax.Discount.Cancel,0.97098154,council tax councils taxes council-tax,cancel,{Carousel},8cCrCbiTO6y9HRwx7k21uQ-eu
7943A090-B384-4538-83AA-7264BCE8800E,"Uh, I wish to, uh discuss the behaviour of dogs in saltdean who are badly behaved. I wish to discuss this issue with one of your staff, please, if possible",30-Nov-22,LocalGov.Schools.App.Addresses.Multiple,LocalGov.Schools.App.Addresses.Multiple,0.14620851,,,Your request was a bit too long to understand I'm afraid. Please try using 20 words or less.,GrTKi7uh9W395lEcDjcnPy-eu
BFE9806E-EA2A-4F24-94E7-0E7D574AE61B,Can I report a dog attack,30-Nov-22,LocalGov.Environ.Animals.LostFoundDogs.Found.Info,LocalGov.Environ.Animals.LostFoundDogs.Found.Info,0.26949316,dog attack dogs attacks dog-attack,report,,GrTKi7uh9W395lEcDjcnPy-eu
0950EA24-8484-4EDA-8346-6C15711CCCCA,Need to speak to somebody,30-Nov-22,Base.Person.Transfer,Base.Person.Transfer,0.99924475,somebody somebody ,speak,,Buj27mmKfZCKk5fyv5TsML-eu
6284B614-9F6E-4CA7-A0CB-70D2BB8D9177,I'm moving out of East Sussex to West Sussex. I'm leaving Lewis,30-Nov-22,LocalGov.CouncilTax.Moving.Out.Info,LocalGov.CouncilTax.Moving.Out.Info,0.55467266,Im moving East Sussex West leaving Lewis Ims moving Easts Sussexes Wests leaving Lewis East-Sussex West-Sussex,move leave,{Carousel},BmNRYHfyBRj979A08DF8WS-eu
EA956615-651C-458E-8547-4553AF317D95,Council tax payments,01-Dec-22,LocalGov.CouncilTax.Arrears.Pay.Info,LocalGov.CouncilTax.Arrears.Pay.Info,0.89864695,Council tax payments Councils taxes payment Council-tax-payments,,{Carousel},3NpC4XELrZu1v3ox6sgU3f-eu
087E55DB-D0E1-4EF2-A7EC-5835F94B42F4,Council tax,01-Dec-22,LocalGov.CouncilTax.Refund.Apply,LocalGov.CouncilTax.Refund.Apply,0.9862356,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,I5H0vkHec6CH2AO8I2hqTm-eu
ADF9A6A5-2A5F-49F3-9520-308E1BF74282,Selling house,01-Dec-22,Root.Hello,Root.Hello,0.07532938,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,Ay89RSqdrPu9M3MhrBU6P2-eu
70C8DD6D-A476-479A-8197-520C3F642EDD,How do I let you know I've sold my mother's property,01-Dec-22,LocalGov.Housing.MutualExchange.Found.Info,LocalGov.Housing.MutualExchange.Found.Info,0.14093092,Ive mothers property Ives mother properties mother's-property,let,,Ay89RSqdrPu9M3MhrBU6P2-eu
5FB336F0-A7E3-4939-9426-8928D98065AF,"Philip Leyland, please",01-Dec-22,LocalGov.Waste.Household.Dispose.How,LocalGov.Waste.Household.Dispose.How,0.13391976,Philip Leyland Philips Leylands Philip-Leyland,,,Bai7tGuTszjIqUZnqAb4Za-eu
9F3ADECE-F12B-4250-9850-26EEC1AC5335,How do I register my son for school,01-Dec-22,LocalGov.Environ.FoodSafety.Register.Info,LocalGov.Environ.FoodSafety.Register.Info,0.177858,son school sons schools ,register,,K3JbCSDQ7EeBtnTkpKbg2h-eu
DA9E91F0-1653-4A41-91F4-C155E3A14972,Advisor,01-Dec-22,Root.Hello,Root.Hello,0.5403972,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,HDvFrPJ7qLjJ0J4GUTjcSx-eu
9A5D81CE-A043-4AAA-8E6E-20BA3395E072,Advisor,01-Dec-22,Root.Hello,Root.Hello,0.5403972,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,HDvFrPJ7qLjJ0J4GUTjcSx-eu
DF6DB00F-E5D5-45AF-9580-B227FC8C56E1,Council tax,01-Dec-22,LocalGov.CouncilTax.Refund.Apply,LocalGov.CouncilTax.Refund.Apply,0.9862356,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,HDvFrPJ7qLjJ0J4GUTjcSx-eu
081945F0-68DF-443D-AC29-FB80F5B6225B,I need to speak about my Council tax,01-Dec-22,Base.Person.Transfer,Base.Person.Transfer,0.999996,Council tax Councils taxes Council-tax,speak,,HDvFrPJ7qLjJ0J4GUTjcSx-eu
53C456CA-87D7-42DE-9A52-04368938393C,Housing alteration,01-Dec-22,LocalGov.Community.Volunteer.Info,LocalGov.Community.Volunteer.Info,0.24831647,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,IdKPQ8P1T1pHtYJtp9Y8H9-eu
FBF5DD06-9258-4538-9431-37E1D258D24E,Request a housing alteration,01-Dec-22,LocalGov.Housing.HousingRegister.Info,LocalGov.Housing.HousingRegister.Info,0.073318504,housing alteration housing alterations housing-alteration,Request house,,IdKPQ8P1T1pHtYJtp9Y8H9-eu
299BE860-C4B8-4828-91F7-E35834B41CBE,Customer first,01-Dec-22,Root.Hello,Root.Hello,0.07532938,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,Clxd5Ln6mkV9YCdH2wMgxV-eu
431E4E77-EDAA-403E-B183-4343EFE0334A,"An inquiry non national, non domestic rate bill",01-Dec-22,LocalGov.Waste.Household.Dispose.How,LocalGov.Waste.Household.Dispose.How,0.04499766,inquiry rate bill inquiries rates bills domestic-rate-bill,,,LQRkSsCR9qDGFPBk33FjPk-eu
30F54B95-B63D-443C-8668-97D20515835D,Talk to someone about birth certificate,01-Dec-22,LocalGov.Registration.Birth.Certif.Change,LocalGov.Registration.Birth.Certif.Change,0.41094476,someone birth certificate someone births certificates birth-certificate,Talk,{Carousel},VUxF343xLZ7KlVL3jgmWX-eu
138E9D35-ED77-4BFF-BD5C-2967F3E1B5D3,I need someone to help to talk,01-Dec-22,Base.Person.Transfer,Base.Person.Transfer,0.99954855,someone someone ,help talk,,LGfHvgLFq2PJpx2WVxu0XZ-eu
9C6DC005-207D-4414-B1AB-2632A092E709,I need to speak to someone about my Council tax,01-Dec-22,Base.Person.Transfer,Base.Person.Transfer,1,someone Council tax someone Councils taxes Council-tax,speak,,Je1VBJkWGSg4FGkQtJkL5Y-eu
43FA9ED7-BA9F-44DB-86DD-43C858D03368,Help,01-Dec-22,Root.HowDoI,Root.HowDoI,0.94686246,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,7222XzLDi9k2xSA3o3F8Pp-eu
008C92ED-A503-4D2B-AABE-83E802DF3643,Help,01-Dec-22,Root.HowDoI,Root.HowDoI,0.94686246,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,7222XzLDi9k2xSA3o3F8Pp-eu
83C82F80-BF57-41E7-9D30-64144DCDA2EA,We are moving home,01-Dec-22,LocalGov.CouncilTax.Moving.Out.Info,LocalGov.CouncilTax.Moving.Out.Info,0.42027095,moving moving ,move,{Carousel},6JelYEHKwqTHKMaq1afa2P-eu
59FE2D49-67BF-4453-948A-7ACA7DFC30A0,Accounts payable,01-Dec-22,Root.Hello,Root.Hello,0.07532938,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,KelOzbIeZD07YTkMbaHlHv-eu
567D5E8D-CEDE-4193-AA04-01CE7BD9E98F,I need to speak to an advisor about my rent account,01-Dec-22,Base.Person.Transfer,Base.Person.Transfer,0.9999989,advisor rent account advisors rents accounts rent-account,speak,,Kop98Dy6deB2yyQ3vawSVu-eu
79BD303B-F5D7-4497-BF86-B758E498999D,I would like my Council tax bill explained to me,01-Dec-22,LocalGov.CouncilTax.Bill.Request,LocalGov.CouncilTax.Bill.Request,0.8483627,Council tax bill Councils taxes bills Council-tax-bill,,{Carousel},LNYo8jVE7av3QtMC7cI12m-eu
6BE2DAEF-F848-461B-89D3-1A778A2D5256,Need to speak with my case worker,01-Dec-22,Base.Person.Transfer,Base.Person.Transfer,0.91768974,case worker cases workers case-worker,speak,,7NsALc5IStc5bhzkPnC0oZ-eu
CC8953EB-7847-4833-A8B4-FD798098B385,How do I cancel my application for right to buy,01-Dec-22,LocalGov.Parking.BlueBadge.Check,LocalGov.Parking.BlueBadge.Check,0.42619914,application right applications rights ,cancel buy,{Carousel},4mSLbvkcnGA8ik6okrzv9K-eu
8BD878DF-A9C3-4EFE-B82A-26C83CCE49DC,3,01-Dec-22,Root.Hello,Root.Hello,0.5403972,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,4Xf9jRxxWgZHaejvMIgQhj-eu
54D0A984-A352-4BF3-86EC-0942CD25EA5D,3,01-Dec-22,Root.Hello,Root.Hello,0.5403972,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,4Xf9jRxxWgZHaejvMIgQhj-eu
5198F1FD-F802-403D-A4FF-7421850E0EB4,What day,01-Dec-22,Root.HowDoI,Root.HowDoI,0.1697791,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,7qXS8v9Ndgm6t0LEHYo5qu-eu
737F7E11-DB99-40CF-8A9F-B82858C7DBAC,Could you please find someone to help,01-Dec-22,Base.Person.Transfer,Base.Person.Transfer,0.99804354,someone someone ,Could help,,7qXS8v9Ndgm6t0LEHYo5qu-eu
C68B018F-0E34-4C79-B186-0EAE2CA24D27,Regarding Council tax,01-Dec-22,LocalGov.CouncilTax.Refund.Apply,LocalGov.CouncilTax.Refund.Apply,0.89223087,Regarding Council tax Regarding Councils taxes Council-tax,regard,{Carousel},2ypc7bL9D7mB882XGwq6V0-eu
30B1102C-EA3F-4684-9A38-AB57965EBA81,I live at 30 Newton Road and my,01-Dec-22,LocalGov.Roads.Adoption.Info,LocalGov.Roads.Adoption.Info,0.12646459,Newton Road Newtons Roads Newton-Road,live,,9Zy4nBiFYJ54C0FVA4RGsC-eu
FA2E019E-C3B3-4B65-BB52-1F301AD77A04,Can I please speak to Rosten Hollis,01-Dec-22,Base.Person.Transfer,Base.Person.Transfer,0.9146935,Rosten Hollis Rostens Hollis Rosten-Hollis,speak,,1Wuzf9cYVEeLTMf7zzf7Gu-eu
0B5CD382-C141-4642-9F0E-A0CC004D515C,Parking query,01-Dec-22,LocalGov.Parking.Illegal.Report,LocalGov.Parking.Illegal.Report,0.6487083,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,4Vn8kYkCc6862FtnPjhVmj-eu
230497A3-9785-49B3-B22A-30382CD1C704,I would like to speak to somebody about parking,01-Dec-22,LocalGov.Parking.Fine.Challenge,LocalGov.Parking.Fine.Challenge,0.10530594,somebody parking somebody parking ,speak park,,4Vn8kYkCc6862FtnPjhVmj-eu
4AD67F0E-123E-461D-B4F1-2B7D9CB9C36B,Procurement,01-Dec-22,Root.Hello,Root.Hello,0.5403972,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,1XWZLTcJtqm6X8YViUwYxQ-eu
D137B9D3-3561-4908-87AE-B8629A4D1611,How can I replace my lost Eastbourne Leisure card,01-Dec-22,LocalGov.Travel.SmartCitiesCard.Replace,LocalGov.Travel.SmartCitiesCard.Replace,0.45936328,Eastbourne Leisure card Eastbournes Leisures cards lost-Eastbourne-Leisure-card,replace,{Carousel},Ft7uK92zL2WDyy48bwNfBN-eu
26C00A5B-A514-41BB-94C7-729CC5E3CCFC,I need my barcode,01-Dec-22,Root.Sensitive.Desperation,Root.Sensitive.Desperation,0.2383476,barcode barcodes ,,,EQVlv3FhFY64JlcC85KUAd-eu
79079935-8036-411B-BEE5-27C887FE42E1,Council tax,01-Dec-22,LocalGov.CouncilTax.Refund.Apply,LocalGov.CouncilTax.Refund.Apply,0.9862356,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,3bLWSwc9lCaKNScoa38k2M-eu
8173845B-C409-4615-98CD-D1C02B410DCD,Operator,01-Dec-22,Root.Hello,Root.Hello,0.5403972,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,6n83IesguHABvYSCflaSxb-eu
20B2CF19-8948-4781-81D5-328A68345B96,Pay Council tax,01-Dec-22,LocalGov.CouncilTax.Obligation.Who,LocalGov.CouncilTax.Obligation.Who,0.99758273,Pay Council tax Pays Councils taxes Council-tax,,{Carousel},3bLWSwc9lCaKNScoa38k2M-eu
A164E8D6-09F6-4415-BCAF-68B9156D1040,anti-social behaviour,01-Dec-22,LocalGov.Housing.AntiSocial.Report,LocalGov.Housing.AntiSocial.Report,0.22357193,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,3LkqPMAcxMZF0WD58V0ZoN-eu
D11867D6-9357-4B06-BBF2-A745071AA238,3,01-Dec-22,Root.Hello,Root.Hello,0.5403972,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,3LkqPMAcxMZF0WD58V0ZoN-eu
18814A72-EADA-4729-AAC0-F6EE0F2BE917,Can I speak to an operator please,01-Dec-22,LocalGov.Base.Person.Transfer,LocalGov.Base.Person.Transfer,0.7957717,operator operators ,speak,,3LkqPMAcxMZF0WD58V0ZoN-eu
3D9540F4-7284-4E27-AB2D-F0FCA3A436DE,We are moving,01-Dec-22,Root.Sensitive.Provocation,Root.Sensitive.Provocation,0.32755515,moving moving ,move,,2UY3nGiB7opGdNHBYbLdqr-eu
AAE91558-B2DE-49CC-92AC-200D559BEF7F,Who is in charge of housing repair,01-Dec-22,LocalGov.Housing.Repairs.Charges.Dispute,LocalGov.Housing.Repairs.Charges.Dispute,0.6158926,charge housing repair charges housing repairs charge-of-housing-repair,house,{Carousel},Km3TLTum7E76MDA2bzCIjr-eu
6BD43D06-8494-4A2E-AEA7-88E6EAEF8D8E,How do I speak to,01-Dec-22,Root.HowDoI,Root.HowDoI,0.98048866,  ,speak,,8OmB82QMg5d3zUUft8PYQr-eu
016E3A30-16DC-48AE-AF53-EC07D02CF8E1,Street trading permits,01-Dec-22,LocalGov.Waste.Household.Dispose.How,LocalGov.Waste.Household.Dispose.How,0.19634017,Street trading permits Streets trading permit Street-trading-permits,trade,,Fz0qkpA2kZlKUSrYm7ymeX-eu
3C4F90D6-75B5-4FF5-B74B-18BBA2502F9E,Let me talk to someone,01-Dec-22,Base.Person.Transfer,Base.Person.Transfer,1,someone someone ,Let talk,,7uQO2SkHqas7wCw3T765Ze-eu
BAEE9979-80C1-4B83-A3C6-6C1E67DB75D3,I'm looking to speak to Tony Bardon,01-Dec-22,Base.Person.Transfer,Base.Person.Transfer,0.94077975,Im looking Tony Bardon Ims looking Tonies Bardons Tony-Bardon,look speak,,H9bpNBQS6AXAKxAbckqpjW-eu
2881BE5F-C6A6-4A47-AE2E-357783C74396,I've been,01-Dec-22,Root.Sensitive.Desperation,Root.Sensitive.Desperation,0.9922274,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,I0omuY1i9UiBYXmhGp7Qjl-eu
B658A675-A1AC-422C-A8D6-FEB97CAB50E6,How do I sort out council tax,01-Dec-22,LocalGov.CouncilTax.Refund.Apply,LocalGov.CouncilTax.Refund.Apply,0.76904577,council tax councils taxes council-tax,sort,{Carousel},I0omuY1i9UiBYXmhGp7Qjl-eu
7744891C-EC97-48AC-94BB-30AE9333EE7D,So like that,01-Dec-22,Root.Sensitive.Provocation,Root.Sensitive.Provocation,0.23684111,  ,,,28OWPanFM7EAQcxEWkYIw0-eu
84080724-7465-4164-8647-0A534DE601E2,About my parking permit,01-Dec-22,LocalGov.Parking.Permit.Usage.Info,LocalGov.Parking.Permit.Usage.Info,0.90423256,parking permit parking permits parking-permit,park,{Carousel},LCbyShxkE244RN4VzbMiat-eu
A48107FD-6C56-49EA-94CA-B668E6D7DF1F,How do I get a council to remove furniture,01-Dec-22,LocalGov.CouncilTax.Discount.Cancel,LocalGov.CouncilTax.Discount.Cancel,0.29187196,council furniture councils furnitures ,get remove,,5CV8UcvUM2YGEM7DIX6xHf-eu
AA093030-A57C-4D24-AFA4-7056D9ADE5FD,Speak to a person,01-Dec-22,Base.Person.Transfer,Base.Person.Transfer,0.9993143,person people ,Speak,,8NPuB2k2WhHL33zSvP21q-eu
F0F7AD2A-FB49-4039-BAC7-F8A3CB2DFE1B,Need to speak to someone,01-Dec-22,Base.Person.Transfer,Base.Person.Transfer,0.9995345,someone someone ,speak,,IVus6hyAEtNCJP7AtYuQMI-eu
77B6C942-EEF4-4C54-87F2-10BC0D5B8913,"Hello, I'm moving and I need to cancel my council tax",01-Dec-22,LocalGov.CouncilTax.Discount.Cancel,LocalGov.CouncilTax.Discount.Cancel,0.94261205,Im moving council tax Ims moving councils taxes council-tax,move cancel,{Carousel},JlE5GskNLTDIjN3mVljLcb-eu
716DA275-3BAB-46C8-9AE8-B8FB0BA901AD,Parking permits,01-Dec-22,LocalGov.Parking.Permit.Apply.Rules.Info,LocalGov.Parking.Permit.Apply.Rules.Info,0.8845169,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,6hBCoA7AeqGAu6d1FYqkTk-eu
61DBF618-D054-48EE-B223-FD077A12FD18,Please can I have more information on parking permits,01-Dec-22,LocalGov.Parking.Permit.Apply.Rules.Info,LocalGov.Parking.Permit.Apply.Rules.Info,0.4681127,parking permits parking permit parking-permits,park,{Carousel},6hBCoA7AeqGAu6d1FYqkTk-eu
6507FDA7-206A-47E7-A91F-17C318F29097,It's about electrical services,01-Dec-22,Root.Sensitive.Desperation,Root.Sensitive.Desperation,0.50890833,services service electrical-services,,,LnCasOxkvp9BiRZVxAke4x-eu
2A8851D4-E9B0-4F2E-ADA9-0870BE5721D7,Right now,01-Dec-22,Root.Hello,Root.Hello,0.07532938,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,5DenYDy2aa96iQHHJKSfAp-eu
7B631600-0C21-481A-9038-A49A5B813583,I want a refund on my Council tax,01-Dec-22,LocalGov.CouncilTax.Refund.Apply,LocalGov.CouncilTax.Refund.Apply,0.9959313,refund Council tax refunds Councils taxes Council-tax,,{Carousel},5DenYDy2aa96iQHHJKSfAp-eu
